name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Japan Sales
Trillion: God of Destruction,2015-07-23,3,4,16,73,2019-09-17 10:23:57,17,Teen,'RPG',Strategy,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Anime,Cute,Visual Novel,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,536470,106043,Idea Factory,Compile Heart,10000
Assassin's Creed Chronicles,2016-02-09,3,4,61,70,2024-04-09 13:53:08,62,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,Xbox One,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,0,0,0,0,0,0,0,Stealth,combat,online,Assassin,history,collection,escape,Shadows,bundle,avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,548817,12826,Ubisoft,Climax Studios,70000
Assassin's Creed Chronicles,2016-02-09,3,4,61,70,2024-04-09 13:53:08,62,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,Xbox One,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,0,0,0,0,0,0,0,Stealth,combat,online,Assassin,history,collection,escape,Shadows,bundle,avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,548817,12826,Ubisoft,Climax Studios,50000
Assassin's Creed Chronicles,2016-02-09,3,4,61,70,2024-04-09 13:53:08,62,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,Xbox One,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,0,0,0,0,0,0,0,Stealth,combat,online,Assassin,history,collection,escape,Shadows,bundle,avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,548817,12826,Ubisoft,Climax Studios,10000
Toukiden 2,2017-03-21,3,4,24,73,2023-10-19 14:04:45,25,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PlayStation 3,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Partial Controller Support,Online Co-Op,Action RPG,Controller,Anime,Hack and Slash,Character Customization,JRPG,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,546461,106043,Tecmo Koei,Omega Force,0
MegaTagmension Blanc + Neptune VS Zombies,2015-10-15,3,4,26,73,2023-05-25 12:03:50,26,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,cooperative,Horror,Online Co-Op,Funny,Female Protagonist,Online multiplayer,Anime,Zombies,Nudity,Hack and Slash,Cute,Sexual Content,Visual Novel,JRPG,online,battle,Illuminati,character,friends,history,school,factory,combos,crowd combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,536470,106043,Idea Factory International,Compile Heart,10000
Chaos;Child,2014-12-18,3,5,35,76,2024-04-09 14:36:10,35,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,PlayStation 3,Nintendo Switch,Xbox One,Android,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,App Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Partial Controller Support,Horror,Gore,Violent,Anime,Nudity,Mystery,Sexual Content,Visual Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,609914,179853,PQube,5pb. Inc.,0
Resident Evil Zero,2002-11-12,3,4,94,83,2024-06-09 15:58:07,96,Mature,'Action',0,0,0,0,0,0,0,0,0,0,0,Nintendo Switch,Xbox One,PlayStation 4,PlayStation 3,Xbox 360,PC,GameCube,Wii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Singleplayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,561826,0,Capcom,Capcom,0
Dragon's Crown Pro,2018-05-15,4,5,26,73,2023-12-30 19:02:13,29,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 4,PlayStation 3,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11438,7961,Atlus,Vanillaware,30000
Guilty Gear Xrd REV 2,2017-05-26,3,4,29,73,2023-07-31 09:43:48,29,Teen,'Fighting',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Story,apocalypse,brawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6825,106043,Aksys Games,Arc System Works,10000
Sébastien Loeb Rally EVO,2016-01-29,2,3,17,67,2023-12-27 14:09:47,17,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Offroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,547486,110908,Square Enix,Milestone S.r.l,40000
Sébastien Loeb Rally EVO,2016-01-29,2,3,17,67,2023-12-27 14:09:47,17,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Offroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,547486,110908,Square Enix,Milestone S.r.l,10000
Sébastien Loeb Rally EVO,2016-01-29,2,3,17,67,2023-12-27 14:09:47,17,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Offroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,547486,110908,Milestone S.r.l,Milestone S.r.l,10000
Nights of Azure,2015-10-01,3,4,27,64,2023-05-02 23:10:16,28,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,2,PS Vita,PlayStation 4,PC,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,Nudity,Hack and Slash,Sexual Content,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,546461,106043,Tecmo Koei,Gust,40000
Onechanbara Z2: Chaos,2014-10-30,3,4,34,57,2023-08-29 19:18:24,34,Mature,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Female Protagonist,Anime,Zombies,Hack and Slash,Mature,crowd combat,sexy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,541848,106043,NIS America,Tamsoft,30000
Dragon Quest VIII: Journey of the Cursed King,2004-11-27,4,5,67,84,2024-02-10 19:50:44,70,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,3,Nintendo 3DS,iOS,Android,PlayStation 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,Google Play,Nintendo Store,0,0,0,0,0,0,role-playing,combat,battle,character,Epic,Monsters,fun,work,ancient,run,tap,knight,casino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,133467,101702,Nintendo,Level 5 / Armor Project,110000
Fire Pro Wrestling World,2017-07-10,4,5,23,79,2023-02-16 15:55:59,23,Teen,'Simulation',Sports,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,2D,Partial Controller Support,Online multiplayer,Split Screen,Local Multiplayer,Steam Workshop,Early Access,Retro,Character Customization,Wrestling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,541848,106043,Spike Chunsoft,Spike Chunsoft,20000
Eagle Flight,2016-11-08,3,4,33,74,2024-07-16 18:25:02,34,Teen,'Action',Simulation,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Online Co-Op,Online multiplayer,VR,Flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,541848,106043,Ubisoft,Ubisoft,80000
Destiny 2: Forsaken,2018-09-04,4,4,97,84,2024-03-09 07:19:11,100,Teen,'Action',Shooter,Adventure,Massively Multiplayer,0,0,0,0,0,0,0,1,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,0,0,0,0,0,0,0,0,Multiplayer,Atmospheric,Co-op,First-Person,Sci-fi,FPS,Exploration,Online multiplayer,Action-Adventure,PvP,Cinematic,Futuristic,Aliens,3rd-Person Perspective,PvE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,547486,4865,Activision,Bungie,110000
Destiny 2: Forsaken,2018-09-04,4,4,97,84,2024-03-09 07:19:11,100,Teen,'Action',Shooter,Adventure,Massively Multiplayer,0,0,0,0,0,0,0,1,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,0,0,0,0,0,0,0,0,Multiplayer,Atmospheric,Co-op,First-Person,Sci-fi,FPS,Exploration,Online multiplayer,Action-Adventure,PvP,Cinematic,Futuristic,Aliens,3rd-Person Perspective,PvE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,547486,4865,Activision,Bungie,40000
Destiny 2: Forsaken,2018-09-04,4,4,97,84,2024-03-09 07:19:11,100,Teen,'Action',Shooter,Adventure,Massively Multiplayer,0,0,0,0,0,0,0,1,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,0,0,0,0,0,0,0,0,Multiplayer,Atmospheric,Co-op,First-Person,Sci-fi,FPS,Exploration,Online multiplayer,Action-Adventure,PvP,Cinematic,Futuristic,Aliens,3rd-Person Perspective,PvE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,547486,4865,Activision,Bungie,20000
Grand Ages: Medieval,2015-09-24,2,3,18,63,2024-03-09 10:40:47,18,Teen,'RPG',Strategy,Simulation,0,0,0,0,0,0,0,0,4,macOS,PlayStation 4,iOS,PC,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,PlayStation Store,Steam,GOG,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Open World,Sandbox,stats,War,Historical,RTS,Medieval,Management,achievements,Economy,Resource Management,City Builder,Grand Strategy,Political,Trading,Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,801249,187884,Kalypso Media,Gaming Minds Studios,50000
Grand Ages: Medieval,2015-09-24,2,3,18,63,2024-03-09 10:40:47,18,Teen,'RPG',Strategy,Simulation,0,0,0,0,0,0,0,0,4,macOS,PlayStation 4,iOS,PC,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,PlayStation Store,Steam,GOG,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Open World,Sandbox,stats,War,Historical,RTS,Medieval,Management,achievements,Economy,Resource Management,City Builder,Grand Strategy,Political,Trading,Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,801249,187884,Kalypso Media,Gaming Minds Studios,50000
9 Clues 2: The Ward,2015-07-23,3,4,10,73,2023-09-19 12:01:20,10,Teen,'Adventure',Casual,0,0,0,0,0,0,0,0,0,2,Android,Linux,macOS,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Google Play,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,2D,Horror,Point & Click,Mystery,Hidden Object,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,769456,115179,Artifex Mundi sp. z o.o.,Artifex Mundi,0
Persona 4: Dancing All Night,2015-09-29,4,5,41,76,2024-01-15 01:39:02,41,Teen,'Casual',0,0,0,0,0,0,0,0,0,0,1,PS Vita,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Music,battle,Rhythm,Investigation,night,dance,Shadows,tap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8272,7961,Atlus,Dingo Inc.,40000
Deception IV: The Nightmare Princess,2015-03-26,3,4,20,73,2023-08-01 16:58:09,20,Mature,'Action',Strategy,0,0,0,0,0,0,0,0,0,1,PlayStation 3,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Multiplayer,Story,online,Blood,Traps,princess,nightmare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11438,7961,Tecmo Koei,Koei Tecmo Games,10000
Deception IV: The Nightmare Princess,2015-03-26,3,4,20,73,2023-08-01 16:58:09,20,Mature,'Action',Strategy,0,0,0,0,0,0,0,0,0,1,PlayStation 3,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Multiplayer,Story,online,Blood,Traps,princess,nightmare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11438,7961,Tecmo Koei,Koei Tecmo Games,0
Sniper: Ghost Warrior 3,2017-01-27,3,4,50,57,2024-04-20 00:10:25,51,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,3,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,itch.io,GOG,Steam,0,0,0,0,0,0,Open World,FPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,547486,758531,City Interactive,City Interactive,150000
Sniper: Ghost Warrior 3,2017-01-27,3,4,50,57,2024-04-20 00:10:25,51,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,3,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,itch.io,GOG,Steam,0,0,0,0,0,0,Open World,FPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,547486,758531,City Interactive,City Interactive,50000
Battlezone,2017-05-11,2,3,16,66,2023-11-17 09:59:43,16,Teen,'Action',Shooter,0,0,0,0,0,0,0,0,0,3,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox 360 Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Co-op,Online Co-Op,Steam Leaderboards,Online multiplayer,exclusive,VR,Tanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,541848,107959,Sony Interactive Entertainment,Rebellion Developments,40000
Omega Quintet,2014-10-02,2,1,17,73,2023-08-01 16:47:55,17,Teen,'Adventure',RPG,Strategy,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,RPG,Partial Controller Support,Anime,JRPG,Music,fight,skill,factory,sound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,541848,106043,Compile Heart,Compile Heart,0
Mary Skelter: Nightmares,2017-09-19,3,4,18,73,2023-06-13 02:40:43,18,Mature,'Adventure',RPG,Strategy,0,0,0,0,0,0,0,0,3,Nintendo Switch,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Horror,Fantasy,Anime,role-playing,Nudity,Turn-Based,Sexual Content,JRPG,Dungeon Crawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,541973,112325,Idea Factory,Compile Heart,0
Tony Hawk's Pro Skater 5,2015-09-29,2,3,26,36,2023-08-02 09:36:21,27,Teen,'Sports',Arcade,0,0,0,0,0,0,0,0,0,2,PlayStation 3,PlayStation 4,Xbox One,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox 360 Store,Xbox Store,0,0,0,0,0,0,0,Multiplayer,online,character,art,skate,skater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,18435,6781,Activision,Robomodo,80000
Tony Hawk's Pro Skater 5,2015-09-29,2,3,26,36,2023-08-02 09:36:21,27,Teen,'Sports',Arcade,0,0,0,0,0,0,0,0,0,2,PlayStation 3,PlayStation 4,Xbox One,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox 360 Store,Xbox Store,0,0,0,0,0,0,0,Multiplayer,online,character,art,skate,skater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,18435,6781,Activision,Robomodo,20000
Ride 2,2016-10-07,3,4,21,67,2023-10-09 11:47:35,21,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Online multiplayer,Split Screen,motorbike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Milestone S.r.l,Milestone S.r.l.,60000
Ride 2,2016-10-07,3,4,21,67,2023-10-09 11:47:35,21,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Online multiplayer,Split Screen,motorbike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Milestone S.r.l,Milestone S.r.l.,10000
Ride 2,2016-10-07,3,4,21,67,2023-10-09 11:47:35,21,Everyone,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Online multiplayer,Split Screen,motorbike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Milestone S.r.l,Milestone S.r.l.,20000
Pure Farming 2018,2018-03-13,2,3,7,70,2023-08-04 18:12:08,7,Everyone,'Simulation',0,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Open World,Partial Controller Support,Family Friendly,Realistic,Management,Economy,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Techland,Ice Flames,10000
Pure Farming 2018,2018-03-13,2,3,7,70,2023-08-04 18:12:08,7,Everyone,'Simulation',0,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Open World,Partial Controller Support,Family Friendly,Realistic,Management,Economy,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,547486,110908,Techland,Ice Flames,0
Dragon's Dogma,2012-05-22,4,5,31,73,2024-04-21 17:44:50,31,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PlayStation 3,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Destruction,fight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5972,7961,Capcom,Capcom,10000
